Country/Region,Lat,Long,Date,Value
China,35.1917,108.8701,23-03-2020,239
China,35.1917,108.8701,22-03-2020,239
China,35.1917,108.8701,21-03-2020,239
China,35.1917,108.8701,20-03-2020,237
China,35.1917,108.8701,19-03-2020,237
China,35.1917,108.8701,18-03-2020,237
China,35.1917,108.8701,17-03-2020,236
China,35.1917,108.8701,16-03-2020,233
China,35.1917,108.8701,15-03-2020,232
China,35.1917,108.8701,14-03-2020,232
China,35.1917,108.8701,13-03-2020,232
China,35.1917,108.8701,12-03-2020,232
China,35.1917,108.8701,11-03-2020,232
China,35.1917,108.8701,10-03-2020,227
China,35.1917,108.8701,09-03-2020,227
China,35.1917,108.8701,08-03-2020,227
China,35.1917,108.8701,07-03-2020,226
China,35.1917,108.8701,06-03-2020,226
China,35.1917,108.8701,05-03-2020,224
China,35.1917,108.8701,04-03-2020,223
China,35.1917,108.8701,03-03-2020,216
China,35.1917,108.8701,02-03-2020,216
China,35.1917,108.8701,01-03-2020,208
China,35.1917,108.8701,29-02-2020,207
China,35.1917,108.8701,28-02-2020,199
China,35.1917,108.8701,27-02-2020,195
China,35.1917,108.8701,26-02-2020,192
China,35.1917,108.8701,25-02-2020,186
China,35.1917,108.8701,24-02-2020,173
China,35.1917,108.8701,23-02-2020,163
China,35.1917,108.8701,22-02-2020,149
China,35.1917,108.8701,21-02-2020,134
China,35.1917,108.8701,20-02-2020,118
China,35.1917,108.8701,19-02-2020,102
China,35.1917,108.8701,18-02-2020,89
China,35.1917,108.8701,17-02-2020,79
China,35.1917,108.8701,16-02-2020,71
China,35.1917,108.8701,15-02-2020,60
China,35.1917,108.8701,14-02-2020,54
China,35.1917,108.8701,13-02-2020,46
China,35.1917,108.8701,12-02-2020,43
China,35.1917,108.8701,11-02-2020,32
China,35.1917,108.8701,10-02-2020,30
China,35.1917,108.8701,09-02-2020,25
China,35.1917,108.8701,08-02-2020,20
China,35.1917,108.8701,07-02-2020,17
China,35.1917,108.8701,06-02-2020,9
China,35.1917,108.8701,05-02-2020,6
China,35.1917,108.8701,04-02-2020,2
China,35.1917,108.8701,03-02-2020,0
China,35.1917,108.8701,02-02-2020,0
China,35.1917,108.8701,01-02-2020,0
China,35.1917,108.8701,31-01-2020,0
China,35.1917,108.8701,30-01-2020,0
China,35.1917,108.8701,29-01-2020,0
China,35.1917,108.8701,28-01-2020,0
China,35.1917,108.8701,27-01-2020,0
China,35.1917,108.8701,26-01-2020,0
China,35.1917,108.8701,25-01-2020,0
China,35.1917,108.8701,24-01-2020,0
China,35.1917,108.8701,23-01-2020,0
China,35.1917,108.8701,22-01-2020,0
China,36.3427,118.1498,04-05-2020,773
China,36.3427,118.1498,03-05-2020,773
China,36.3427,118.1498,02-05-2020,772
China,36.3427,118.1498,01-05-2020,772
China,36.3427,118.1498,30-04-2020,772
China,36.3427,118.1498,29-04-2020,772
China,36.3427,118.1498,28-04-2020,771
China,36.3427,118.1498,27-04-2020,768
China,36.3427,118.1498,26-04-2020,768
China,36.3427,118.1498,25-04-2020,767
China,36.3427,118.1498,24-04-2020,767
China,36.3427,118.1498,23-04-2020,766
China,36.3427,118.1498,22-04-2020,766
China,36.3427,118.1498,21-04-2020,765
China,36.3427,118.1498,20-04-2020,765
China,36.3427,118.1498,19-04-2020,765
China,36.3427,118.1498,18-04-2020,765
China,36.3427,118.1498,17-04-2020,761
China,36.3427,118.1498,16-04-2020,761
China,36.3427,118.1498,15-04-2020,761
China,36.3427,118.1498,14-04-2020,759
China,36.3427,118.1498,13-04-2020,758
China,36.3427,118.1498,12-04-2020,757
China,36.3427,118.1498,11-04-2020,757
China,36.3427,118.1498,10-04-2020,756
China,36.3427,118.1498,09-04-2020,756
China,36.3427,118.1498,08-04-2020,755
China,36.3427,118.1498,07-04-2020,755
China,36.3427,118.1498,06-04-2020,755
China,36.3427,118.1498,05-04-2020,755
China,36.3427,118.1498,04-04-2020,755
China,36.3427,118.1498,03-04-2020,754
China,36.3427,118.1498,02-04-2020,753
China,36.3427,118.1498,01-04-2020,753
China,36.3427,118.1498,31-03-2020,753
China,36.3427,118.1498,30-03-2020,753
China,36.3427,118.1498,29-03-2020,752
China,36.3427,118.1498,28-03-2020,752
China,36.3427,118.1498,27-03-2020,752
China,36.3427,118.1498,26-03-2020,752
China,36.3427,118.1498,25-03-2020,752
China,36.3427,118.1498,24-03-2020,752
China,36.3427,118.1498,23-03-2020,751
China,36.3427,118.1498,22-03-2020,750
China,36.3427,118.1498,21-03-2020,749
China,36.3427,118.1498,20-03-2020,748
China,36.3427,118.1498,19-03-2020,747
China,36.3427,118.1498,18-03-2020,746
China,36.3427,118.1498,17-03-2020,746
China,36.3427,118.1498,16-03-2020,746
China,36.3427,118.1498,15-03-2020,741
China,36.3427,118.1498,14-03-2020,741
China,36.3427,118.1498,13-03-2020,739
China,36.3427,118.1498,12-03-2020,734
China,36.3427,118.1498,11-03-2020,726
China,36.3427,118.1498,10-03-2020,719
China,36.3427,118.1498,09-03-2020,700
China,36.3427,118.1498,08-03-2020,642
China,36.3427,118.1498,07-03-2020,627
China,36.3427,118.1498,06-03-2020,618
China,36.3427,118.1498,05-03-2020,578
China,36.3427,118.1498,04-03-2020,516
China,36.3427,118.1498,03-03-2020,511
China,36.3427,118.1498,02-03-2020,460
China,36.3427,118.1498,01-03-2020,443
China,36.3427,118.1498,29-02-2020,421
China,36.3427,118.1498,28-02-2020,405
China,36.3427,118.1498,27-02-2020,387
China,36.3427,118.1498,26-02-2020,377
China,36.3427,118.1498,25-02-2020,355
China,36.3427,118.1498,24-02-2020,343
China,36.3427,118.1498,23-02-2020,321
China,36.3427,118.1498,22-02-2020,302
China,36.3427,118.1498,21-02-2020,281
China,36.3427,118.1498,20-02-2020,254
China,36.3427,118.1498,19-02-2020,231
China,36.3427,118.1498,18-02-2020,211
China,36.3427,118.1498,17-02-2020,191
China,36.3427,118.1498,16-02-2020,173
China,36.3427,118.1498,15-02-2020,156
China,36.3427,118.1498,14-02-2020,136
China,36.3427,118.1498,13-02-2020,105
China,36.3427,118.1498,12-02-2020,92
China,36.3427,118.1498,11-02-2020,80
China,36.3427,118.1498,10-02-2020,66
China,36.3427,118.1498,09-02-2020,63
China,36.3427,118.1498,08-02-2020,44
China,36.3427,118.1498,07-02-2020,37
China,36.3427,118.1498,06-02-2020,27
China,36.3427,118.1498,05-02-2020,15
China,36.3427,118.1498,04-02-2020,11
China,36.3427,118.1498,03-02-2020,7
China,36.3427,118.1498,02-02-2020,6
China,36.3427,118.1498,01-02-2020,3
China,36.3427,118.1498,31-01-2020,2
China,36.3427,118.1498,30-01-2020,1
China,36.3427,118.1498,29-01-2020,1
China,36.3427,118.1498,28-01-2020,0
China,36.3427,118.1498,27-01-2020,0
China,36.3427,118.1498,26-01-2020,0
China,36.3427,118.1498,25-01-2020,0
China,36.3427,118.1498,24-01-2020,0
China,36.3427,118.1498,23-01-2020,0
China,36.3427,118.1498,22-01-2020,0
China,31.202,121.4491,04-05-2020,619
China,31.202,121.4491,03-05-2020,615
China,31.202,121.4491,02-05-2020,612
China,31.202,121.4491,01-05-2020,612
China,31.202,121.4491,30-04-2020,599
China,31.202,121.4491,29-04-2020,597
China,31.202,121.4491,28-04-2020,584
China,31.202,121.4491,27-04-2020,581
China,31.202,121.4491,26-04-2020,568
China,31.202,121.4491,25-04-2020,558
China,31.202,121.4491,24-04-2020,558
China,31.202,121.4491,23-04-2020,533
China,31.202,121.4491,22-04-2020,534
China,31.202,121.4491,21-04-2020,530
China,31.202,121.4491,20-04-2020,530
China,31.202,121.4491,19-04-2020,521
China,31.202,121.4491,18-04-2020,512
China,31.202,121.4491,17-04-2020,512
China,31.202,121.4491,16-04-2020,489
China,31.202,121.4491,15-04-2020,485
China,31.202,121.4491,14-04-2020,468
China,31.202,121.4491,13-04-2020,446
China,31.202,121.4491,12-04-2020,446
China,31.202,121.4491,11-04-2020,438
China,31.202,121.4491,10-04-2020,435
China,31.202,121.4491,09-04-2020,422
China,31.202,121.4491,08-04-2020,418
China,31.202,121.4491,07-04-2020,406
China,31.202,121.4491,06-04-2020,389
China,31.202,121.4491,05-04-2020,383
China,31.202,121.4491,04-04-2020,356
China,31.202,121.4491,03-04-2020,348
China,31.202,121.4491,02-04-2020,343
China,31.202,121.4491,01-04-2020,341
China,31.202,121.4491,31-03-2020,341
China,31.202,121.4491,30-03-2020,338
China,31.202,121.4491,29-03-2020,334
China,31.202,121.4491,28-03-2020,334
China,31.202,121.4491,27-03-2020,334
China,31.202,121.4491,26-03-2020,331
China,31.202,121.4491,25-03-2020,330
China,31.202,121.4491,24-03-2020,330
China,31.202,121.4491,23-03-2020,329
China,31.202,121.4491,22-03-2020,328
China,31.202,121.4491,21-03-2020,327
China,31.202,121.4491,20-03-2020,326
China,31.202,121.4491,19-03-2020,326
China,31.202,121.4491,18-03-2020,326
China,31.202,121.4491,17-03-2020,325
China,31.202,121.4491,16-03-2020,325
China,31.202,121.4491,15-03-2020,324
China,31.202,121.4491,14-03-2020,324
China,31.202,121.4491,13-03-2020,324
China,31.202,121.4491,12-03-2020,321
China,31.202,121.4491,11-03-2020,320
China,31.202,121.4491,10-03-2020,319
China,31.202,121.4491,09-03-2020,315
China,31.202,121.4491,08-03-2020,314
China,31.202,121.4491,07-03-2020,313
China,31.202,121.4491,06-03-2020,306
China,31.202,121.4491,05-03-2020,303
China,31.202,121.4491,04-03-2020,298
China,31.202,121.4491,03-03-2020,294
China,31.202,121.4491,02-03-2020,292
China,31.202,121.4491,01-03-2020,290
China,31.202,121.4491,29-02-2020,287
China,31.202,121.4491,28-02-2020,279
China,31.202,121.4491,27-02-2020,276
China,31.202,121.4491,26-02-2020,272
China,31.202,121.4491,25-02-2020,268
China,31.202,121.4491,24-02-2020,261
China,31.202,121.4491,23-02-2020,249
China,31.202,121.4491,22-02-2020,227
China,31.202,121.4491,21-02-2020,211
China,31.202,121.4491,20-02-2020,199
China,31.202,121.4491,19-02-2020,186
China,31.202,121.4491,18-02-2020,177
China,31.202,121.4491,17-02-2020,161
China,31.202,121.4491,16-02-2020,140
China,31.202,121.4491,15-02-2020,124
China,31.202,121.4491,14-02-2020,90
China,31.202,121.4491,13-02-2020,62
China,31.202,121.4491,12-02-2020,57
China,31.202,121.4491,11-02-2020,52
China,31.202,121.4491,10-02-2020,48
China,31.202,121.4491,09-02-2020,44
China,31.202,121.4491,08-02-2020,41
China,31.202,121.4491,07-02-2020,30
China,31.202,121.4491,06-02-2020,25
China,31.202,121.4491,05-02-2020,15
China,31.202,121.4491,04-02-2020,12
China,31.202,121.4491,03-02-2020,10
China,31.202,121.4491,02-02-2020,10
China,31.202,121.4491,01-02-2020,10
China,31.202,121.4491,31-01-2020,9
China,31.202,121.4491,30-01-2020,5
China,31.202,121.4491,29-01-2020,5
China,31.202,121.4491,28-01-2020,4
China,31.202,121.4491,27-01-2020,3
China,31.202,121.4491,26-01-2020,1
China,31.202,121.4491,25-01-2020,1
China,31.202,121.4491,24-01-2020,1
China,31.202,121.4491,23-01-2020,0
China,31.202,121.4491,22-01-2020,0
China,37.5777,112.2922,04-05-2020,190
China,37.5777,112.2922,03-05-2020,180
China,37.5777,112.2922,02-05-2020,176
China,37.5777,112.2922,01-05-2020,172
China,37.5777,112.2922,30-04-2020,172
China,37.5777,112.2922,29-04-2020,164
China,37.5777,112.2922,28-04-2020,160
China,37.5777,112.2922,27-04-2020,160
China,37.5777,112.2922,26-04-2020,157
China,37.5777,112.2922,25-04-2020,154
China,37.5777,112.2922,24-04-2020,149
China,37.5777,112.2922,23-04-2020,142
China,37.5777,112.2922,22-04-2020,140
China,37.5777,112.2922,21-04-2020,140
China,37.5777,112.2922,20-04-2020,135
China,37.5777,112.2922,19-04-2020,135
China,37.5777,112.2922,18-04-2020,135
China,37.5777,112.2922,17-04-2020,135
China,37.5777,112.2922,16-04-2020,135
China,37.5777,112.2922,15-04-2020,135
China,37.5777,112.2922,14-04-2020,135
China,37.5777,112.2922,13-04-2020,135
China,37.5777,112.2922,12-04-2020,135
China,37.5777,112.2922,11-04-2020,135
China,37.5777,112.2922,10-04-2020,134
China,37.5777,112.2922,09-04-2020,134
China,37.5777,112.2922,08-04-2020,134
China,37.5777,112.2922,07-04-2020,133
China,37.5777,112.2922,06-04-2020,133
China,37.5777,112.2922,05-04-2020,133
China,37.5777,112.2922,04-04-2020,133
China,37.5777,112.2922,03-04-2020,133
China,37.5777,112.2922,02-04-2020,133
China,37.5777,112.2922,01-04-2020,133
China,37.5777,112.2922,31-03-2020,133
China,37.5777,112.2922,30-03-2020,133
China,37.5777,112.2922,29-03-2020,133
China,37.5777,112.2922,28-03-2020,133
China,37.5777,112.2922,27-03-2020,133
China,37.5777,112.2922,26-03-2020,133
China,37.5777,112.2922,25-03-2020,133
China,37.5777,112.2922,24-03-2020,133
China,37.5777,112.2922,23-03-2020,133
China,37.5777,112.2922,22-03-2020,133
China,37.5777,112.2922,21-03-2020,133
China,37.5777,112.2922,20-03-2020,133
China,37.5777,112.2922,19-03-2020,133
China,37.5777,112.2922,18-03-2020,133
China,37.5777,112.2922,17-03-2020,133
China,37.5777,112.2922,16-03-2020,133
China,37.5777,112.2922,15-03-2020,133
China,37.5777,112.2922,14-03-2020,133
China,37.5777,112.2922,13-03-2020,133
China,37.5777,112.2922,12-03-2020,132
China,37.5777,112.2922,11-03-2020,131
China,37.5777,112.2922,10-03-2020,131
China,37.5777,112.2922,09-03-2020,127
China,37.5777,112.2922,08-03-2020,126
China,37.5777,112.2922,07-03-2020,126
China,37.5777,112.2922,06-03-2020,126
China,37.5777,112.2922,05-03-2020,126
China,37.5777,112.2922,04-03-2020,124
China,37.5777,112.2922,03-03-2020,124
China,37.5777,112.2922,02-03-2020,119
China,37.5777,112.2922,01-03-2020,116
China,37.5777,112.2922,29-02-2020,114
China,37.5777,112.2922,28-02-2020,112
China,37.5777,112.2922,27-02-2020,107
China,37.5777,112.2922,26-02-2020,104
China,37.5777,112.2922,25-02-2020,98
China,37.5777,112.2922,24-02-2020,94
China,37.5777,112.2922,23-02-2020,88
China,37.5777,112.2922,22-02-2020,81
China,37.5777,112.2922,21-02-2020,78
China,37.5777,112.2922,20-02-2020,76
China,37.5777,112.2922,19-02-2020,68
China,37.5777,112.2922,18-02-2020,61
China,37.5777,112.2922,17-02-2020,53
China,37.5777,112.2922,16-02-2020,50
China,37.5777,112.2922,15-02-2020,46
China,37.5777,112.2922,14-02-2020,38
China,37.5777,112.2922,13-02-2020,36
China,37.5777,112.2922,12-02-2020,33
China,37.5777,112.2922,11-02-2020,30
China,37.5777,112.2922,10-02-2020,25
China,37.5777,112.2922,09-02-2020,25
China,37.5777,112.2922,08-02-2020,21
China,37.5777,112.2922,07-02-2020,15
China,37.5777,112.2922,06-02-2020,12
China,37.5777,112.2922,05-02-2020,5
China,37.5777,112.2922,04-02-2020,4
China,37.5777,112.2922,03-02-2020,2
China,37.5777,112.2922,02-02-2020,3
China,37.5777,112.2922,01-02-2020,1
China,37.5777,112.2922,31-01-2020,1
China,37.5777,112.2922,30-01-2020,1
China,37.5777,112.2922,29-01-2020,1
China,37.5777,112.2922,28-01-2020,0
China,37.5777,112.2922,27-01-2020,0
China,37.5777,112.2922,26-01-2020,0
China,37.5777,112.2922,25-01-2020,0
China,37.5777,112.2922,24-01-2020,0
China,37.5777,112.2922,23-01-2020,0
China,37.5777,112.2922,22-01-2020,0
China,30.6171,102.7103,04-05-2020,558
China,30.6171,102.7103,03-05-2020,558
China,30.6171,102.7103,02-05-2020,558
China,30.6171,102.7103,01-05-2020,558
China,30.6171,102.7103,30-04-2020,558
China,30.6171,102.7103,29-04-2020,558
China,30.6171,102.7103,28-04-2020,558
China,30.6171,102.7103,27-04-2020,558
China,30.6171,102.7103,26-04-2020,558
China,30.6171,102.7103,25-04-2020,558
China,30.6171,102.7103,24-04-2020,558
China,30.6171,102.7103,23-04-2020,558
China,30.6171,102.7103,22-04-2020,556
China,30.6171,102.7103,21-04-2020,554
China,30.6171,102.7103,20-04-2020,554
China,30.6171,102.7103,19-04-2020,554
China,30.6171,102.7103,18-04-2020,553
China,30.6171,102.7103,17-04-2020,552
China,30.6171,102.7103,16-04-2020,552
China,30.6171,102.7103,15-04-2020,550
China,30.6171,102.7103,14-04-2020,548
China,30.6171,102.7103,13-04-2020,548
China,30.6171,102.7103,12-04-2020,547
China,30.6171,102.7103,11-04-2020,547
China,30.6171,102.7103,10-04-2020,546
China,30.6171,102.7103,09-04-2020,541
China,30.6171,102.7103,08-04-2020,541
China,30.6171,102.7103,07-04-2020,541
China,30.6171,102.7103,06-04-2020,540
China,30.6171,102.7103,05-04-2020,539
China,30.6171,102.7103,04-04-2020,538
China,30.6171,102.7103,03-04-2020,537
China,30.6171,102.7103,02-04-2020,537
China,30.6171,102.7103,01-04-2020,537
China,30.6171,102.7103,31-03-2020,536
China,30.6171,102.7103,30-03-2020,536
China,30.6171,102.7103,29-03-2020,536
China,30.6171,102.7103,28-03-2020,536
China,30.6171,102.7103,27-03-2020,536
China,30.6171,102.7103,26-03-2020,536
China,30.6171,102.7103,25-03-2020,536
China,30.6171,102.7103,24-03-2020,536
China,30.6171,102.7103,23-03-2020,536
China,30.6171,102.7103,22-03-2020,536
China,30.6171,102.7103,21-03-2020,536
China,30.6171,102.7103,20-03-2020,536
China,30.6171,102.7103,19-03-2020,536
China,30.6171,102.7103,18-03-2020,525
China,30.6171,102.7103,17-03-2020,520
China,30.6171,102.7103,16-03-2020,516
China,30.6171,102.7103,15-03-2020,516
China,30.6171,102.7103,14-03-2020,511
China,30.6171,102.7103,13-03-2020,503
China,30.6171,102.7103,12-03-2020,498
China,30.6171,102.7103,11-03-2020,488
China,30.6171,102.7103,10-03-2020,478
China,30.6171,102.7103,09-03-2020,466
China,30.6171,102.7103,08-03-2020,464
China,30.6171,102.7103,07-03-2020,454
China,30.6171,102.7103,06-03-2020,442
China,30.6171,102.7103,05-03-2020,425
China,30.6171,102.7103,04-03-2020,406
China,30.6171,102.7103,03-03-2020,394
China,30.6171,102.7103,02-03-2020,386
China,30.6171,102.7103,01-03-2020,365
China,30.6171,102.7103,29-02-2020,351
China,30.6171,102.7103,28-02-2020,338
China,30.6171,102.7103,27-02-2020,321
China,30.6171,102.7103,26-02-2020,307
China,30.6171,102.7103,25-02-2020,289
China,30.6171,102.7103,24-02-2020,276
China,30.6171,102.7103,23-02-2020,261
China,30.6171,102.7103,22-02-2020,250
China,30.6171,102.7103,21-02-2020,231
China,30.6171,102.7103,20-02-2020,217
China,30.6171,102.7103,19-02-2020,188
China,30.6171,102.7103,18-02-2020,169
China,30.6171,102.7103,17-02-2020,156
China,30.6171,102.7103,16-02-2020,131
China,30.6171,102.7103,15-02-2020,119
China,30.6171,102.7103,14-02-2020,114
China,30.6171,102.7103,13-02-2020,104
China,30.6171,102.7103,12-02-2020,92
China,30.6171,102.7103,11-02-2020,85
China,30.6171,102.7103,10-02-2020,80
China,30.6171,102.7103,09-02-2020,71
China,30.6171,102.7103,08-02-2020,60
China,30.6171,102.7103,07-02-2020,42
China,30.6171,102.7103,06-02-2020,31
China,30.6171,102.7103,05-02-2020,24
China,30.6171,102.7103,04-02-2020,14
China,30.6171,102.7103,03-02-2020,14
China,30.6171,102.7103,02-02-2020,11
China,30.6171,102.7103,01-02-2020,3
China,30.6171,102.7103,31-01-2020,1
China,30.6171,102.7103,30-01-2020,1
China,30.6171,102.7103,29-01-2020,1
China,30.6171,102.7103,28-01-2020,0
China,30.6171,102.7103,27-01-2020,0
China,30.6171,102.7103,26-01-2020,0
China,30.6171,102.7103,25-01-2020,0
China,30.6171,102.7103,24-01-2020,0
China,30.6171,102.7103,23-01-2020,0
China,30.6171,102.7103,22-01-2020,0
China,39.3054,117.323,04-05-2020,186
China,39.3054,117.323,03-05-2020,186
China,39.3054,117.323,02-05-2020,185
China,39.3054,117.323,01-05-2020,185
China,39.3054,117.323,30-04-2020,184
China,39.3054,117.323,29-04-2020,183
China,39.3054,117.323,28-04-2020,183
China,39.3054,117.323,27-04-2020,182
China,39.3054,117.323,26-04-2020,182
China,39.3054,117.323,25-04-2020,182
China,39.3054,117.323,24-04-2020,181
China,39.3054,117.323,23-04-2020,179
China,39.3054,117.323,22-04-2020,176
China,39.3054,117.323,21-04-2020,176
China,39.3054,117.323,20-04-2020,174
China,39.3054,117.323,19-04-2020,174
China,39.3054,117.323,18-04-2020,173
China,39.3054,117.323,17-04-2020,173
China,39.3054,117.323,16-04-2020,172
China,39.3054,117.323,15-04-2020,171
China,39.3054,117.323,14-04-2020,168
China,39.3054,117.323,13-04-2020,164
China,39.3054,117.323,12-04-2020,161
China,39.3054,117.323,11-04-2020,161
China,39.3054,117.323,10-04-2020,158
China,39.3054,117.323,09-04-2020,152
China,39.3054,117.323,08-04-2020,152
China,39.3054,117.323,07-04-2020,151
China,39.3054,117.323,06-04-2020,144
China,39.3054,117.323,05-04-2020,144
China,39.3054,117.323,04-04-2020,144
China,39.3054,117.323,03-04-2020,140
China,39.3054,117.323,02-04-2020,135
China,39.3054,117.323,01-04-2020,135
China,39.3054,117.323,31-03-2020,135
China,39.3054,117.323,30-03-2020,133
China,39.3054,117.323,29-03-2020,133
China,39.3054,117.323,28-03-2020,133
China,39.3054,117.323,27-03-2020,133
China,39.3054,117.323,26-03-2020,133
China,39.3054,117.323,25-03-2020,133
China,39.3054,117.323,24-03-2020,133
China,39.3054,117.323,23-03-2020,133
China,39.3054,117.323,22-03-2020,133
China,39.3054,117.323,21-03-2020,133
China,39.3054,117.323,20-03-2020,133
China,39.3054,117.323,19-03-2020,133
China,39.3054,117.323,18-03-2020,133
China,39.3054,117.323,17-03-2020,133
China,39.3054,117.323,16-03-2020,133
China,39.3054,117.323,15-03-2020,133
China,39.3054,117.323,14-03-2020,132
China,39.3054,117.323,13-03-2020,132
China,39.3054,117.323,12-03-2020,132
China,39.3054,117.323,11-03-2020,131
China,39.3054,117.323,10-03-2020,131
China,39.3054,117.323,09-03-2020,130
China,39.3054,117.323,08-03-2020,128
China,39.3054,117.323,07-03-2020,128
China,39.3054,117.323,06-03-2020,128
China,39.3054,117.323,05-03-2020,128
China,39.3054,117.323,04-03-2020,124
China,39.3054,117.323,03-03-2020,124
China,39.3054,117.323,02-03-2020,111
China,39.3054,117.323,01-03-2020,111
China,39.3054,117.323,29-02-2020,109
China,39.3054,117.323,28-02-2020,102
China,39.3054,117.323,27-02-2020,102
China,39.3054,117.323,26-02-2020,96
China,39.3054,117.323,25-02-2020,91
China,39.3054,117.323,24-02-2020,87
China,39.3054,117.323,23-02-2020,81
China,39.3054,117.323,22-02-2020,65
China,39.3054,117.323,21-02-2020,62
China,39.3054,117.323,20-02-2020,59
China,39.3054,117.323,19-02-2020,54
China,39.3054,117.323,18-02-2020,48
China,39.3054,117.323,17-02-2020,46
China,39.3054,117.323,16-02-2020,45
China,39.3054,117.323,15-02-2020,37
China,39.3054,117.323,14-02-2020,31
China,39.3054,117.323,13-02-2020,21
China,39.3054,117.323,12-02-2020,11
China,39.3054,117.323,11-02-2020,10
China,39.3054,117.323,10-02-2020,8
China,39.3054,117.323,09-02-2020,4
China,39.3054,117.323,08-02-2020,4
China,39.3054,117.323,07-02-2020,2
China,39.3054,117.323,06-02-2020,2
China,39.3054,117.323,05-02-2020,2
China,39.3054,117.323,04-02-2020,2
China,39.3054,117.323,03-02-2020,1
China,39.3054,117.323,02-02-2020,1
China,39.3054,117.323,01-02-2020,0
China,39.3054,117.323,31-01-2020,0
China,39.3054,117.323,30-01-2020,0
China,39.3054,117.323,29-01-2020,0
China,39.3054,117.323,28-01-2020,0
China,39.3054,117.323,27-01-2020,0
China,39.3054,117.323,26-01-2020,0
China,39.3054,117.323,25-01-2020,0
China,39.3054,117.323,24-01-2020,0
China,39.3054,117.323,23-01-2020,0
China,39.3054,117.323,22-01-2020,0
China,31.6927,88.0924,04-05-2020,1
China,31.6927,88.0924,03-05-2020,1
China,31.6927,88.0924,02-05-2020,1
China,31.6927,88.0924,01-05-2020,1
China,31.6927,88.0924,30-04-2020,1
China,31.6927,88.0924,29-04-2020,1
China,31.6927,88.0924,28-04-2020,1
China,31.6927,88.0924,27-04-2020,1
China,31.6927,88.0924,26-04-2020,1
China,31.6927,88.0924,25-04-2020,1
China,31.6927,88.0924,24-04-2020,1
China,31.6927,88.0924,23-04-2020,1
China,31.6927,88.0924,22-04-2020,1
China,31.6927,88.0924,21-04-2020,1
China,31.6927,88.0924,20-04-2020,1
China,31.6927,88.0924,19-04-2020,1
China,31.6927,88.0924,18-04-2020,1
China,31.6927,88.0924,17-04-2020,1
China,31.6927,88.0924,16-04-2020,1
China,31.6927,88.0924,15-04-2020,1
China,31.6927,88.0924,14-04-2020,1
China,31.6927,88.0924,13-04-2020,1
China,31.6927,88.0924,12-04-2020,1
China,31.6927,88.0924,11-04-2020,1
China,31.6927,88.0924,10-04-2020,1
China,31.6927,88.0924,09-04-2020,1
China,31.6927,88.0924,08-04-2020,1
China,31.6927,88.0924,07-04-2020,1
China,31.6927,88.0924,06-04-2020,1
China,31.6927,88.0924,05-04-2020,1
China,31.6927,88.0924,04-04-2020,1
China,31.6927,88.0924,03-04-2020,1
China,31.6927,88.0924,02-04-2020,1
China,31.6927,88.0924,01-04-2020,1
China,31.6927,88.0924,31-03-2020,1
China,31.6927,88.0924,30-03-2020,1
China,31.6927,88.0924,29-03-2020,1
China,31.6927,88.0924,28-03-2020,1
China,31.6927,88.0924,27-03-2020,1
China,31.6927,88.0924,26-03-2020,1
China,31.6927,88.0924,25-03-2020,1
China,31.6927,88.0924,24-03-2020,1
China,31.6927,88.0924,23-03-2020,1
China,31.6927,88.0924,22-03-2020,1
China,31.6927,88.0924,21-03-2020,1
China,31.6927,88.0924,20-03-2020,1
China,31.6927,88.0924,19-03-2020,1
China,31.6927,88.0924,18-03-2020,1
China,31.6927,88.0924,17-03-2020,1
China,31.6927,88.0924,16-03-2020,1
China,31.6927,88.0924,15-03-2020,1
China,31.6927,88.0924,14-03-2020,1
China,31.6927,88.0924,13-03-2020,1
China,31.6927,88.0924,12-03-2020,1
China,31.6927,88.0924,11-03-2020,1
China,31.6927,88.0924,10-03-2020,1
China,31.6927,88.0924,09-03-2020,1
China,31.6927,88.0924,08-03-2020,1
China,31.6927,88.0924,07-03-2020,1
China,31.6927,88.0924,06-03-2020,1
China,31.6927,88.0924,05-03-2020,1
China,31.6927,88.0924,04-03-2020,1
China,31.6927,88.0924,03-03-2020,1
China,31.6927,88.0924,02-03-2020,1
China,31.6927,88.0924,01-03-2020,1
China,31.6927,88.0924,29-02-2020,1
China,31.6927,88.0924,28-02-2020,1
China,31.6927,88.0924,27-02-2020,1
China,31.6927,88.0924,26-02-2020,1
China,31.6927,88.0924,25-02-2020,1
China,31.6927,88.0924,24-02-2020,1
China,31.6927,88.0924,23-02-2020,1
China,31.6927,88.0924,22-02-2020,1
China,31.6927,88.0924,21-02-2020,1
China,31.6927,88.0924,20-02-2020,1
China,31.6927,88.0924,19-02-2020,1
China,31.6927,88.0924,18-02-2020,1
China,31.6927,88.0924,17-02-2020,1
China,31.6927,88.0924,16-02-2020,1
China,31.6927,88.0924,15-02-2020,1
China,31.6927,88.0924,14-02-2020,1
China,31.6927,88.0924,13-02-2020,1
China,31.6927,88.0924,12-02-2020,1
China,31.6927,88.0924,11-02-2020,0
China,31.6927,88.0924,10-02-2020,0
China,31.6927,88.0924,09-02-2020,0
China,31.6927,88.0924,08-02-2020,0
China,31.6927,88.0924,07-02-2020,0
China,31.6927,88.0924,06-02-2020,0
China,31.6927,88.0924,05-02-2020,0
China,31.6927,88.0924,04-02-2020,0
China,31.6927,88.0924,03-02-2020,0
China,31.6927,88.0924,02-02-2020,0
