Country/Region,Lat,Long,Date,Value
Angola,-11.2027,17.8739,27-02-2020,0
Angola,-11.2027,17.8739,26-02-2020,0
Angola,-11.2027,17.8739,25-02-2020,0
Angola,-11.2027,17.8739,24-02-2020,0
Angola,-11.2027,17.8739,23-02-2020,0
Angola,-11.2027,17.8739,22-02-2020,0
Angola,-11.2027,17.8739,21-02-2020,0
Angola,-11.2027,17.8739,20-02-2020,0
Angola,-11.2027,17.8739,19-02-2020,0
Angola,-11.2027,17.8739,18-02-2020,0
Angola,-11.2027,17.8739,17-02-2020,0
Angola,-11.2027,17.8739,16-02-2020,0
Angola,-11.2027,17.8739,15-02-2020,0
Angola,-11.2027,17.8739,14-02-2020,0
Angola,-11.2027,17.8739,13-02-2020,0
Angola,-11.2027,17.8739,12-02-2020,0
Angola,-11.2027,17.8739,11-02-2020,0
Angola,-11.2027,17.8739,10-02-2020,0
Angola,-11.2027,17.8739,09-02-2020,0
Angola,-11.2027,17.8739,08-02-2020,0
Angola,-11.2027,17.8739,07-02-2020,0
Angola,-11.2027,17.8739,06-02-2020,0
Angola,-11.2027,17.8739,05-02-2020,0
Angola,-11.2027,17.8739,04-02-2020,0
Angola,-11.2027,17.8739,03-02-2020,0
Angola,-11.2027,17.8739,02-02-2020,0
Angola,-11.2027,17.8739,01-02-2020,0
Angola,-11.2027,17.8739,31-01-2020,0
Angola,-11.2027,17.8739,30-01-2020,0
Angola,-11.2027,17.8739,29-01-2020,0
Angola,-11.2027,17.8739,28-01-2020,0
Angola,-11.2027,17.8739,27-01-2020,0
Angola,-11.2027,17.8739,26-01-2020,0
Angola,-11.2027,17.8739,25-01-2020,0
Angola,-11.2027,17.8739,24-01-2020,0
Angola,-11.2027,17.8739,23-01-2020,0
Angola,-11.2027,17.8739,22-01-2020,0
Antigua and Barbuda,17.0608,-61.7964,04-05-2020,3
Antigua and Barbuda,17.0608,-61.7964,03-05-2020,3
Antigua and Barbuda,17.0608,-61.7964,02-05-2020,3
Antigua and Barbuda,17.0608,-61.7964,01-05-2020,3
Antigua and Barbuda,17.0608,-61.7964,30-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,29-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,28-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,27-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,26-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,25-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,24-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,23-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,22-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,21-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,20-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,19-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,18-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,17-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,16-04-2020,3
Antigua and Barbuda,17.0608,-61.7964,15-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,14-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,13-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,12-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,11-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,10-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,09-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,08-04-2020,2
Antigua and Barbuda,17.0608,-61.7964,07-04-2020,1
Antigua and Barbuda,17.0608,-61.7964,06-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,05-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,04-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,03-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,02-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,01-04-2020,0
Antigua and Barbuda,17.0608,-61.7964,31-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,30-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,29-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,28-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,27-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,26-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,25-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,24-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,23-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,22-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,21-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,20-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,19-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,18-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,17-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,16-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,15-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,14-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,13-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,12-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,11-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,10-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,09-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,08-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,07-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,06-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,05-03-2020,0
Antigua and Barbuda,17.0608,-61.7964,04-03-2020,0
